일련번호	시군구	읍면동리	지번구분	본번지	부번지	시도명	시군구명	소재지	지목	면적	용도지역1	이용상황	주위환경	지세명	형상명	도로교통	공시지가	지리적위치1	지리적위치2
306	11680	10300	1	1237	13	서울특별시	강남구	 개포동 1237-13	대	279.4	준주거지역	상업용	후면 상가지대	평지	세로장방형	소로한면	4540000	영동제2교	남동측인근
308	11680	10300	1	1239	4	서울특별시	강남구	 개포동 1239-4	대	256.6	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	정방형	세로(가)	3360000	영동제2교	동측인근
311	11680	10300	1	1245	2	서울특별시	강남구	 개포동 1245-2	대	242.2	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	세로(가)	3580000	영동제2교	남동측인근
316	11680	10300	1	1257	5	서울특별시	강남구	 개포동 1257-5	대	264.3	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	정방형	소로각지	4030000	구룡초등교	서측인근
317	11680	10300	1	1259	6	서울특별시	강남구	 개포동 1259-6	대	321.8	제2종일반주거지역	상업용	노선 상가지대	평지	세로장방형	중로각지	6170000	구룡초등교	남서측인근중로변
318	11680	10300	1	1261	9	서울특별시	강남구	 개포동 1261-9	대	264.7	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	정방형	세로(가)	3360000	구룡초등교	남서측인근
326	11680	10400	1	1	9	서울특별시	강남구	 청담동 1-9	대	167.4	제3종일반주거지역	상업용	후면 상가지대	평지	정방형	세로(가)	7640000	현대2차아파트	북측인근
327	11680	10400	1	1	23	서울특별시	강남구	 청담동 1-23	대	311	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	13200000	현대2차아파트	북측인근대로변
328	11680	10400	1	1	25	서울특별시	강남구	 청담동 1-25	대	321.2	제3종일반주거지역	상업용	후면 상가지대	평지	세로장방형	중로한면	9010000	현대2차아파트	북측인접
329	11680	10400	1	2	10	서울특별시	강남구	 청담동 2-10	대	505.9	일반상업지역	상업용	노선 상가지대	평지	세로장방형	광대세각	16800000	청담병원	남서측대로변
330	11680	10400	1	3	7	서울특별시	강남구	 청담동 3-7	대	546.3	일반상업지역	상업용	노선 상가지대	평지	세로장방형	광대세각	15900000	영동고교	북측인근대로변
331	11680	10400	1	3	17	서울특별시	강남구	 청담동 3-17	대	321.5	제3종일반주거지역	상업용	후면 상가지대	평지	세로장방형	소로한면	8170000	영동고교	북측인근
333	11680	10400	1	6	12	서울특별시	강남구	 청담동 6-12	대	221.7	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대소각	13400000	영동고교	북동측인근대로변
334	11680	10400	1	7	27	서울특별시	강남구	 청담동 7-27	대	279.2	제3종일반주거지역	상업용	후면 상가지대	평지	가로장방형	세각(가)	6900000	삼환아파트	북측인접
335	11680	10400	1	9	8	서울특별시	강남구	 청담동 9-8	대	356.3	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대세각	12400000	삼환아파트	동측인접
337	11680	10400	1	12	15	서울특별시	강남구	 청담동 12-15	대	251.7	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로각지	7000000	영동고교	북동측인근
344	11680	10400	1	21	17	서울특별시	강남구	 청담동 21-17	대	385.2	제2종일반주거지역	상업용	후면 상가지대	평지	가로장방형	중로각지	8570000	영동고교	북서측인접
347	11680	10400	1	31	15	서울특별시	강남구	 청담동 31-15	대	343.1	제3종일반주거지역	상업용	후면 상가지대	평지	가로장방형	중로한면	7950000	강남세무서	북동측인근
351	11680	10400	1	37	13	서울특별시	강남구	 청담동 37-13	대	714.5	제1종일반주거지역	상업용	후면 상가지대	평지	사다리형	중로각지	7140000	영동고교	남측인근
353	11680	10400	1	38	26	서울특별시	강남구	 청담동 38-26	대	260	제2종일반주거지역	상업용	후면 상가지대	평지	사다리형	중로각지	7730000	강남구청역	북동측인근
355	11680	10400	1	40	28	서울특별시	강남구	 청담동 40-28	대	233.6	제3종일반주거지역	상업용	노선 상가지대	평지	정방형	광대한면	12100000	영동고교	남측대로변
357	11680	10400	1	44	0	서울특별시	강남구	 청담동 44	대	202.9	제3종일반주거지역	상업용	후면 상가지대	평지	정방형	세각(가)	7630000	언북초등교	남서측인근
360	11680	10400	1	47	5	서울특별시	강남구	 청담동 47-5	대	657.8	준주거지역	상업용	노선 상가지대	평지	사다리형	광대세각	13800000	강남세무서	동측인근
361	11680	10400	1	48	3	서울특별시	강남구	 청담동 48-3	대	488.3	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대세각	14700000	삼성청담공원APT	북서측인근
362	11680	10400	1	50	8	서울특별시	강남구	 청담동 50-8	대	281.8	제3종일반주거지역	상업용	후면 상가지대	평지	가로장방형	세로(가)	8130000	삼성청담공원APT	북서측인근
363	11680	10400	1	53	3	서울특별시	강남구	 청담동 53-3	대	235.2	제3종일반주거지역	상업용	후면 상가지대	평지	사다리형	소로각지	7000000	호텔리베라	북서측인근
366	11680	10400	1	56	1	서울특별시	강남구	 청담동 56-1	대	262.3	제2종일반주거지역	상업용	후면 상가지대	평지	사다리형	소로각지	6680000	호텔리베라	서측인근
370	11680	10400	1	63	12	서울특별시	강남구	 청담동 63-12	대	271.2	제3종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	광대세각	13000000	청담공원	서측인근
375	11680	10400	1	70	6	서울특별시	강남구	 청담동 70-6	대	311.9	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로한면	6540000	청담공원	서측인근
376	11680	10400	1	71	1	서울특별시	강남구	 청담동 71-1	대	328.9	제3종일반주거지역	상업용	후면 상가지대	평지	정방형	소로한면	6980000	청담공원	서측인근
377	11680	10400	1	72	7	서울특별시	강남구	 청담동 72-7	대	498	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대소각	15600000	경기고사거리	북서측인접
378	11680	10400	1	76	0	서울특별시	강남구	 청담동 76	대	798.3	준주거지역	상업용	노선 상가지대	평지	정방형	광대소각	13800000	청담공원앞사거리	북측대로변
379	11680	10400	1	76	11	서울특별시	강남구	 청담동 76-11	대	284	준주거지역	상업용	후면 상가지대	평지	정방형	세로(가)	6320000	청담공원앞사거리	북동측인근
380	11680	10400	1	78	5	서울특별시	강남구	 청담동 78-5	대	400.1	제3종일반주거지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	11500000	갤러리아백화점	남측인근
381	11680	10400	1	78	18	서울특별시	강남구	 청담동 78-18	대	563.5	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	21100000	갤러리아백화점	남측인근대로변
382	11680	10400	1	79	13	서울특별시	강남구	 청담동 79-13	대	651.3	제3종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로각지	11800000	갤러리아백화점	남동측인근
383	11680	10400	1	79	16	서울특별시	강남구	 청담동 79-16	대	423.6	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	18400000	갤러리아백화	남동측인근대로변
384	11680	10400	1	80	4	서울특별시	강남구	 청담동 80-4	대	585.1	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	17500000	갤러리아백화점	남동측인근대로변
385	11680	10400	1	82	0	서울특별시	강남구	 청담동 82	대	438.2	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	정방형	중로각지	12900000	갤러리아백화점	남측인근
386	11680	10400	1	83	8	서울특별시	강남구	 청담동 83-8	대	340.2	제2종일반주거지역	상업용	후면 상가지대	평지	가로장방형	세로(가)	9230000	갤러리아백화점	남측인근
388	11680	10400	1	83	20	서울특별시	강남구	 청담동 83-20	대	575.5	제2종일반주거지역	상업용	후면 상가지대	평지	세로장방형	중로각지	13900000	학동사거리	북동측인근
389	11680	10400	1	84	1	서울특별시	강남구	 청담동 84-1	대	426.7	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	19200000	갤러리아백화점	남서측인근대로변
390	11680	10400	1	84	19	서울특별시	강남구	 청담동 84-19	대	259.2	제3종일반주거지역	상업용	후면 상가지대	평지	가로장방형	세각(가)	10000000	갤러리아백화점	남측인근
391	11680	10400	1	85	0	서울특별시	강남구	 청담동 85	대	459.6	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대소각	19700000	학동사거리	북측인근대로변
392	11680	10400	1	86	1	서울특별시	강남구	 청담동 86-1	대	633	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대소각	19500000	학동사거리	북동측인접
393	11680	10400	1	87	9	서울특별시	강남구	 청담동 87-9	대	424.2	제3종일반주거지역	상업용	후면 상가지대	평지	세로장방형	중로한면	12800000	학동사거리	북동측인근
394	11680	10400	1	88	3	서울특별시	강남구	 청담동 88-3	대	295.7	제2종일반주거지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	9150000	학동사거리	북동측인근
396	11680	10400	1	89	20	서울특별시	강남구	 청담동 89-20	대	549.7	제2종일반주거지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	9820000	학동사거리	북동측인근
398	11680	10400	1	91	11	서울특별시	강남구	 청담동 91-11	대	591	일반상업지역	상업용	노선 상가지대	평지	세로장방형	광대한면	16000000	학동사거리	동측인근대로변
399	11680	10400	1	92	12	서울특별시	강남구	 청담동 92-12	대	443.2	제3종일반주거지역	상업용	후면 상가지대	평지	세로장방형	소로각지	10600000	학동사거리	북동측인근
400	11680	10400	1	93	3	서울특별시	강남구	 청담동 93-3	대	238.4	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	사다리형	소로각지	9910000	학동사거리	북동측인근
402	11680	10400	1	96	6	서울특별시	강남구	 청담동 96-6	대	443.2	제2종일반주거지역	상업용	후면 상가지대	평지	가로장방형	소로각지	10000000	청담사거리	북서측인근
404	11680	10400	1	98	14	서울특별시	강남구	 청담동 98-14	주유소용지	208.1	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대소각	17400000	청담사거리	북서측코너
405	11680	10400	1	99	0	서울특별시	강남구	 청담동 99	대	499.7	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대세각	16900000	갤러리아백화점	남동측인근대로변
406	11680	10400	1	99	13	서울특별시	강남구	 청담동 99-13	대	301	제3종일반주거지역	상업용	후면 상가지대	평지	사다리형	소로각지	10700000	청담사거리	북서측인근
407	11680	10400	1	100	4	서울특별시	강남구	 청담동 100-4	대	722.4	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	16100000	갤러리아백화점	남동측인근대로변
408	11680	10400	1	100	20	서울특별시	강남구	 청담동 100-20	대	187.8	제3종일반주거지역	상업용	후면 상가지대	평지	가로장방형	세로(가)	8480000	청담사거리	북측인근
409	11680	10400	1	100	25	서울특별시	강남구	 청담동 100-25	대	241.9	제3종일반주거지역	상업용	후면 상가지대	평지	사다리형	소로한면	9010000	청담사거리	북측인근
416	11680	10400	1	118	16	서울특별시	강남구	 청담동 118-16	대	258.4	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대세각	16000000	청담사거리	북측인근대로변
417	11680	10400	1	118	18	서울특별시	강남구	 청담동 118-18	대	348.7	제3종일반주거지역	상업용	후면 상가지대	평지	정방형	소로한면	9010000	청담사거리	북측인근
418	11680	10400	1	120	0	서울특별시	강남구	 청담동 120	대	236.8	제3종일반주거지역	상업용	후면 상가지대	평지	사다리형	소로각지	9850000	청담사거리	북동측인근
420	11680	10400	1	122	8	서울특별시	강남구	 청담동 122-8	대	245.8	제2종일반주거지역	상업용	후면 상가지대	평지	사다리형	소로각지	7300000	청담사거리	북동측인근
424	11680	10400	1	124	5	서울특별시	강남구	 청담동 124-5	대	433.7	일반상업지역	상업용	노선 상가지대	평지	정방형	광대한면	14700000	청담사거리	동측인근대로변
425	11680	10400	1	125	6	서울특별시	강남구	 청담동 125-6	대	529.8	제3종일반주거지역	상업용	후면 상가지대	평지	세로장방형	소로한면	8280000	크로바호텔	서측인근
427	11680	10400	1	126	7	서울특별시	강남구	 청담동 126-7	대	195.1	제2종일반주거지역	상업용	후면 상가지대	평지	정방형	소로한면	7110000	크로바호텔	서측인근
429	11680	10400	1	130	8	서울특별시	강남구	 청담동 130-8	대	535.8	일반상업지역	상업용	노선 상가지대	평지	세로장방형	소로한면	9760000	리베라호텔	동측 인근
